"","year","job","date","category","guest_name","Experience"
"2143",2012,"Singer-songwriter","11/28/12","Musician","Neil Young",42
"2144",2012,"journalist","11/29/12","Media","Calvin Trillin",42
"2145",2012,"Reporter","11/5/12","Media","Martha Raddatz",42
"2146",2012,NA,"11/6/12",NA,"Election Night: This Ends Now",42
"2147",2012,"Statistician","11/7/12","Media","Nate Silver",42
"2148",2012,"film director","11/8/12","Media","Katie Dellamaggiore and Pobo Efekoro",42
"2149",2012,"chess player","11/8/12","Misc","Katie Dellamaggiore and Pobo Efekoro",42
"2150",2012,"canon","12/10/12","Clergy","Bishop Gene Robinson",42
"2151",2012,"actress","12/11/12","Acting","Laura Linney",42
"2152",2012,"us senator","12/12/12","Politician","Cory Booker",42
"2153",2012,"actress","12/13/12","Acting","Kristen Stewart",42
"2154",2012,"actor","12/3/12","Acting","Denis Leary",42
"2155",2012,"Baseball player","12/4/12","Athletics","R.A. Dickey",42
"2156",2012,"former us senator","12/5/12","Politician","Alan Simpson",42
"2157",2012,"governor of new jersey","12/6/12","Politician","Chris Christie",42
"2158",2012,"actor","2/1/12","Acting","Brad Pitt",42
"2159",2012,"Journalist","2/1/12","Media","Masha Gessen",42
"2160",2012,"fbi agent","2/13/12","Government","Ali Soufan",42
"2161",2012,"Comedian","2/14/12","Comedy","Ricky Gervais",42
"2162",2012,"us representative","2/15/12","Politician","Louise Slaughter",42
"2163",2012,"us secetary of education","2/16/12","Politician","Arne Duncan",42
"2164",2012,"author","2/2/12","Media","David Agus",42
"2165",2012,"AUTHOR","2/20/12","Media","Alan Huffman & Michael Rejebian",42
"2166",2012,"AUTHOR","2/20/12","Media","Alan Huffman & Michael Rejebian",42
"2167",2012,"Former U.S. senator","2/21/12","Politician","Russ Feingold",42
"2168",2012,"historian","2/22/12","Academic","Bruce Bartlett",42
"2169",2012,"actor","2/23/12","Acting","Paul Rudd",42
"2170",2012,"Astrophysicist","2/27/12","Science","Neil deGrasse Tyson",42
"2171",2012,"Writer","2/28/12","Media","Stephen Merchant",42
"2172",2012,"professor","3/1/12","Academic","M. Cathleen Kaveny",42
"2173",2012,"political advocate","3/12/12","Advocacy","Grover Norquist",42
"2174",2012,"actor","3/13/12","Acting","Will Ferrell",42
"2175",2012,"Film actress","3/14/12","Acting","Rachel Weisz",42
"2176",2012,NA,"3/15/12",NA,"None",42
"2177",2012,"Basketball player","3/26/12","Athletics","Shaquille O'Neal",42
"2178",2012,"Journalist","3/27/12","Media","Maria Goodavage",42
"2179",2012,"journalist","3/28/12","Media","Ahmed Rashid",42
"2180",2012,"television host","3/29/12","Media","Rachel Maddow",42
"2181",2012,"United States Secretary of Housing and Urban Development","3/5/12","Politician","Shaun Donovan",42
"2182",2012,"actress","3/6/12","Acting","Julianne Moore",42
"2183",2012,"activist","3/7/12","Advocacy","Cecile Richards",42
"2184",2012,"Author","3/8/12","Media","Trita Parsi",42
"2185",2012,"business magnate","4/10/12","Business","Elon Musk",42
"2186",2012,"Comedian","4/11/12","Comedy","Ricky Gervais",42
"2187",2012,"bassist","4/12/12","Musician","Esperanza Spalding",42
"2188",2012,"primatologist","4/16/12","Science","Jane Goodall",42
"2189",2012,"actress","4/17/12","Acting","Julia Louis-Dreyfus",42
"2190",2012,"Former United States Secretary of Labor","4/18/12","Politician","Robert Reich",42
"2191",2012,"author","4/19/12","Media","Judy Smith",42
"2192",2012,"Former President of the Maldives","4/2/12","Politician","Mohamed Nasheed",42
"2193",2012,"business person","4/23/12","Business","Ben Rattray",42
"2194",2012,"Former United States Secretary of State","4/24/12","Politician","Madeleine Albright",42
"2195",2012,"actor","4/25/12","Acting","Jason Segel",42
"2196",2012,"Freelance writer","4/26/12","Media","Robert Draper",42
"2197",2012,"Attorney","4/3/12","Misc","Tom Goldstein",42
"2198",2012,"Author","4/30/12","Media","Zach Wahls",42
"2199",2012,"law professor","4/4/12","Academic","Jack Goldsmith",42
"2200",2012,"chef","4/5/12","Misc","Anthony Bourdain",42
"2201",2012,"Reporter","4/9/12","Media","Tim Weiner",42
"2202",2012,"author","5/1/12","Media","David Barton",42
"2203",2012,"Journalist","5/10/12","Media","Robert Caro",42
"2204",2012,"us senator","5/2/12","Politician","Sen. Tom Coburn",42
"2205",2012,"first lady","5/29/12","Politician","First Lady Michelle Obama",42
"2206",2012,"Broadcaster","5/3/12","Media","Peter Bergen",42
"2207",2012,"journalist","5/30/12","Media","Dan Rather",42
"2208",2012,"actor","5/31/12","Acting","Jim Parsons",42
"2209",2012,"CHARACTER","5/7/12","Comedy","Admiral General Aladeen""",42
"2210",2012,"us permanent representative to nato","5/8/12","Government","Ambassador Ivo Daalder",42
"2211",2012,"priest","5/9/12","Clergy","John R. Hall",42
"2212",2012,"mayor of london","6/11/12","Politician","Boris Johnson",42
"2213",2012,"former us secretary of defense","6/12/12","Politician","Colin Powell",42
"2214",2012,"actress","6/13/12","Acting","Maggie Gyllenhaal",42
"2215",2012,"actress","6/14/12","Acting","Catherine Zeta-Jones",42
"2216",2012,"Journalist","6/18/12","Media","Parmy Olson",42
"2217",2012,"actor","6/19/12","Acting","Denis Leary",42
"2218",2012,"actor","6/20/12","Acting","Steve Carell",42
"2219",2012,"satirist","6/21/12","Media","Bassem Youssef",42
"2220",2012,"United States Senator","6/25/12","Politician","Marco Rubio",42
"2221",2012,"television Series Creator","6/26/12","Media","Seth MacFarlane",42
"2222",2012,"actor","6/27/12","Acting","Andrew Garfield",42
"2223",2012,"Rock duo","6/28/12","Musician","Tenacious D",42
"2224",2012,"author","6/4/12","Media","Thomas Mann & Norman Ornstein",42
"2225",2012,"author","6/4/12","Media","Thomas Mann & Norman Ornstein",42
"2226",2012,"former governor of new mexico","6/5/12","Politician","Gary Johnson",42
"2227",2012,"actor","6/6/12","Acting","Michael Fassbender",42
"2228",2012,"author","6/7/12","Media","Edward Conard",42
"2229",2012,"comedian","7/16/12","Comedy","Louis C.K.",42
"2230",2012,"American football wide receiver","7/17/12","Athletics","Victor Cruz",42
"2231",2012,"actress","7/18/12","Acting","Sigourney Weaver",42
"2232",2012,"journalist","7/19/12","Media","E.J. Dionne",42
"2233",2012,"journalist","7/23/12","Media","Fareed Zakaria",42
"2234",2012,"actor","7/24/12","Acting","Matthew McConaughey",42
"2235",2012,"economist","7/25/12","Academic","Joseph Stiglitz",42
"2236",2012,"Stand-up comedian","7/26/12","Comedy","Zach the Erect"" Galifianakis & Will Ferrell""",42
"2237",2012,"actor","7/26/12","Acting","Zach the Erect"" Galifianakis & Will Ferrell""",42
"2238",2012,"actress","7/30/12","Acting","Rashida Jones",42
"2239",2012,"economist","7/31/12","Academic","Dambisa Moyo",42
"2240",2012,"journalist","8/1/12","Media","Fred Guterl",42
"2241",2012,"actor","8/13/12","Acting","Robert Pattinson",42
"2242",2012,"Beach Volleyball Player","8/14/12","Athletics","Misty May-Treanor",42
"2243",2012,"journalist","8/15/12","Media","Brian Williams",42
"2244",2012,"actor","8/16/12","Acting","Rob Corddry",42
"2245",2012,"actress","8/2/12","Acting","Jessica Biel",42
"2246",2012,"United States Senator","8/28/12","Politician","Marco Rubio",42
"2247",2012,"author","8/29/12","Media","Herman Cain",42
"2248",2012,"Former Lieutenant Governor of Maryland","8/30/12","Politician","Michael Steele",42
"2249",2012,NA,"8/31/12",NA,"none",42
"2250",2012,"Consultant","8/6/12","Political Aide","Tim Gunn",42
"2251",2012,"Author","8/7/12","Media","Saima Wahab",42
"2252",2012,"comedian","8/8/12","Comedy","Chris Rock",42
"2253",2012,"author","8/9/12","Media","Joanna Brooks",42
"2254",2012,"Diplomat","9/17/12","Government","Kofi Annan",42
"2255",2012,"Novelist","9/18/12","Media","Salman Rushdie",42
"2256",2012,"Product line","9/19/12","Misc","Pink",42
"2257",2012,"us president","9/20/12","Politician","Bill Clinton",42
"2258",2012,"king","9/25/12","Politician","Abdullah II bin Al-Hussein",42
"2259",2012,"actress","9/26/12","Acting","Olivia Wilde",42
"2260",2012,"basketball player","9/27/12","Athletics","Amar'e Stoudemire",42
"2261",2012,"Journalist","9/4/12","Media","Tom Brokaw",42
"2262",2012,"United States Senator","9/5/12","Politician","Kirsten Gillibrand",42
"2263",2012,"economist","9/6/12","Academic","Austan Goolsbee",42
"2264",2012,NA,"9/7/12",NA,"none",42
"2265",2013,"actor","1/10/13","Acting","Josh Brolin",43
"2266",2013,"Musician","1/14/13","Musician","Roger Waters",43
"2267",2013,"journalist","1/15/13","Media","Bob Schieffer",43
"2268",2013,"actress","1/16/13","Acting","Jessica Chastain",43
"2269",2013,"actress","1/17/13","Acting","Lena Dunham",43
"2270",2013,"Associate Justice of the Supreme Court of the United States","1/21/13","Government","Sonia Sotomayor",43
"2271",2013,"actress","1/22/13","Acting","Jennifer Lopez",43
"2272",2013,"professor","1/23/13","Academic","Missy Cummings",43
"2273",2013,"actor","1/24/13","Acting","Christopher Walken",43
"2274",2013,"sportscaster","1/28/13","Media","Bob Costas",43
"2275",2013,"actress","1/29/13","Acting","Melissa McCarthy",43
"2276",2013,"former vice president","1/30/13","Politician","Al Gore",43
"2277",2013,"actor","1/31/13","Acting","Jason Bateman",43
"2278",2013,"actress","1/7/13","Acting","Anne Hathaway",43
"2279",2013,"armed forces officer","1/8/13","Military","Stanley McChrystal",43
"2280",2013,"actor","1/9/13","Acting","Jeff Bridges",43
"2281",2013,"actor","10/1/13","Acting","David Mitchell",43
"2282",2013,"biographer","10/10/13","Media","Brian Jay Jones",43
"2283",2013,"actress","10/2/13","Acting","Sandra Bullock",43
"2284",2013,"economist","10/21/13","Academic","Alan Greenspan",43
"2285",2013,"Journalist","10/22/13","Media","Malcolm Gladwell",43
"2286",2013,"columnist","10/23/13","Media","Charles Krauthammer",43
"2287",2013,"actor","10/24/13","Acting","Chiwetel Ejiofor",43
"2288",2013,"actor","10/28/13","Acting","Nick Offerman",43
"2289",2013,"us representative","10/29/13","Politician","Debbie Wasserman Schultz",43
"2290",2013,"actress","10/3/13","Acting","Kerry Washington",43
"2291",2013,"historian","10/30/13","Academic","Diane Ravitch",43
"2292",2013,"author","10/31/13","Media","Mark Fainaru-Wada",43
"2293",2013,"former hhs secretary","10/7/13","Politician","Kathleen Sebelius",43
"2294",2013,"activist","10/8/13","Advocacy","Malala Yousafzai",43
"2295",2013,"actor","10/9/13","Acting","Michael Fassbender",43
"2296",2013,"biographer","11/11/13","Media","Doris Kearns Goodwin",43
"2297",2013,"former us representative","11/12/13","Politician","Joe Scarborough",43
"2298",2013,"actor","11/13/13","Acting","Keegan-Michael Key and Jordan Peele",43
"2299",2013,"actor","11/13/13","Acting","Keegan-Michael Key and Jordan Peele",43
"2300",2013,"actor","11/14/13","Acting","Geoffrey Rush",43
"2301",2013,"actress","11/18/13","Acting","Elizabeth Olsen",43
"2302",2013,"comedian","11/19/13","Comedy","Bill Cosby",43
"2303",2013,"Journalist","11/20/13","Media","Tom Brokaw",43
"2304",2013,"actress","11/21/13","Acting","Jennifer Lawrence",43
"2305",2013,"journalist","11/4/13","Media","Bob Woodruff",43
"2306",2013,"actor","11/5/13","Acting","John Goodman",43
"2307",2013,"author","11/6/13","Media","Monique Brinson Demery",43
"2308",2013,"Film actor","11/7/13","Acting","Patrick Stewart",43
"2309",2013,"actress","12/10/13","Acting","Amy Adams",43
"2310",2013,"Professor","12/11/13","Academic","Reza Aslan",43
"2311",2013,"actress","12/12/13","Acting","Evangeline Lilly",43
"2312",2013,"film director","12/16/13","Media","Haifaa al-Mansour",43
"2313",2013,"businessman","12/17/13","Business","Erik Prince",43
"2314",2013,"actor","12/18/13","Acting","Steve Carell, Will Ferrell, David Koechner & Paul Rudd",43
"2315",2013,"actor","12/18/13","Acting","Steve Carell, Will Ferrell, David Koechner & Paul Rudd",43
"2316",2013,"actor","12/18/13","Acting","Steve Carell, Will Ferrell, David Koechner & Paul Rudd",43
"2317",2013,"actor","12/19/13","Acting","Jonah Hill",43
"2318",2013,"actor","12/2/13","Acting","Ian McKellen",43
"2319",2013,"actor","12/3/13","Acting","Jared Leto",43
"2320",2013,"film director","12/4/13","Media","Jehane Noujaim",43
"2321",2013,"journalist","12/5/13","Media","Jorge Ramos",43
"2322",2013,"author","12/9/13","Media","Husain Haqqani",43
"2323",2013,"white house sommunications director","2/11/13","Political Aide","George Stephanopoulos",43
"2324",2013,"Baseball player","2/12/13","Athletics","Mike Piazza",43
"2325",2013,"afghan politician","2/13/13","Politician","Fawzia Koofi",43
"2326",2013,"United States Ambassador to the United Nations","2/14/13","Government","Susan Rice",43
"2327",2013,"actress","2/19/13","Acting","Alison Brie",43
"2328",2013,"author","2/20/13","Media","Helaine Olen",43
"2329",2013,"Journalist","2/21/13","Media","Steven Brill",43
"2330",2013,"singer","2/25/13","Musician","Donnie Wahlberg",43
"2331",2013,"film director","2/26/13","Media","Lori Silverbush & Kristi Jacobson",43
"2332",2013,"film director","2/26/13","Media","Lori Silverbush & Kristi Jacobson",43
"2333",2013,"Filmmaker","2/27/13","Media","R. J. Cutler",43
"2334",2013,"television host","2/28/13","Media","Rachel Maddow",43
"2335",2013,"Educator","2/4/13","Advocacy","Michelle Rhee",43
"2336",2013,"police officer","2/5/13","Government","Ray Kelly",43
"2337",2013,"businessman","2/6/13","Business","Ed Whitacre",43
"2338",2013,"Attorney at law","2/7/13","Misc","Neil Barofsky",43
"2339",2013,"actor","3/25/13","Acting","Peter Dinklage",43
"2340",2013,"Reporter","3/26/13","Media","Michael Moss",43
"2341",2013,"actress","3/27/13","Acting","Eva Mendes",43
"2342",2013,"journalist","3/28/13","Media","Denise Kiernan",43
"2343",2013,"actor","3/4/13","Acting","Paul Rudd",43
"2344",2013,"Former Associate Justice of the Supreme Court of the United States","3/5/13","Government","Sandra Day O'Connor",43
"2345",2013,"Astrophysicist","3/6/13","Science","Neil deGrasse Tyson",43
"2346",2013,"Football coach","3/7/13","Athletics","Tom Coughlin",43
"2347",2013,"Author","4/1/13","Media","Mary Roach",43
"2348",2013,"Filmmaker","4/10/13","Media","Ken Burns",43
"2349",2013,"television actress","4/11/13","Acting","Edie Falco",43
"2350",2013,"actor","4/16/13","Acting","Tom Cruise",43
"2351",2013,"Comedian","4/17/13","Comedy","Ricky Gervais",43
"2352",2013,"Journalist","4/18/13","Media","Mark Mazzetti",43
"2353",2013,"professor","4/2/13","Academic","Jonathan Sperber",43
"2354",2013,"actress","4/22/13","Acting","Christina Hendricks",43
"2355",2013,"Novelist","4/23/13","Media","Salman Rushdie",43
"2356",2013,"satirist","4/24/13","Media","Bassem Youssef",43
"2357",2013,"Academic","4/25/13","Academic","Vali Nasr",43
"2358",2013,"actor","4/29/13","Acting","Jon Hamm",43
"2359",2013,"Executive","4/3/13","Business","Sheryl Sandberg",43
"2360",2013,"actor","4/30/13","Acting","Robert Downey Jr.",43
"2361",2013,"film director","4/4/13","Media","Danny Boyle",43
"2362",2013,"former omb director","4/8/13","Government","David Stockman",43
"2363",2013,"former president","4/9/13","Politician","Jimmy Carter",43
"2364",2013,"former us senator","5/1/13","Politician","Kay Bailey Hutchison",43
"2365",2013,"director","5/13/13","Media","J. J. Abrams",43
"2366",2013,"actor","5/14/13","Acting","Nathan Lane",43
"2367",2013,"Former United States Senator","5/15/13","Politician","Olympia Snowe",43
"2368",2013,"journalist","5/16/13","Media","George Packer",43
"2369",2013,"author","5/2/13","Media","Eric Greitens",43
"2370",2013,"actress","5/20/13","Acting","Ellen Page",43
"2371",2013,"Basketball Coach","5/21/13","Athletics","Phil Jackson",43
"2372",2013,"television host","5/22/13","Media","Bill O' Reilly",43
"2373",2013,"actor","5/23/13","Acting","Morgan Freeman",43
"2374",2013,"journalist","5/6/13","Media","Christiane Amanpour",43
"2375",2013,"actress","5/7/13","Acting","Mindy Kaling",43
"2376",2013,"actress","5/8/13","Acting","Carey Mulligan",43
"2377",2013,"humorist","5/9/13","Media","David Sedaris",43
"2378",2013,"actor","6/10/13","Acting","Seth Rogen",43
"2379",2013,"satirist","6/11/13","Media","Armando Iannucci",43
"2380",2013,"Singer","6/12/13","Musician","Mavis Staples",43
"2381",2013,"journalist","6/13/13","Media","Fareed Zakaria",43
"2382",2013,"actress","6/17/13","Acting","Linda Cardellini",43
"2383",2013,"comedian","6/18/13","Comedy","Jim Gaffigan",43
"2384",2013,"writer","6/19/13","Media","Dawn Porter",43
"2385",2013,"Journalist","6/20/13","Media","Tom Brokaw",43
"2386",2013,"actress","6/24/13","Acting","Maggie Gyllenhaal",43
"2387",2013,"drummer","6/25/13","Musician","Questlove",43
"2388",2013,"film director","6/26/13","Media","Josh Fox",43
"2389",2013,"Attorney","6/27/13","Misc","Tom Goldstein",43
"2390",2013,"filmmaker","6/3/13","Media","Maxim Pozdorovkin & Mike Lerner",43
"2391",2013,"filmmaker","6/3/13","Media","Maxim Pozdorovkin & Mike Lerner",43
"2392",2013,"journalist","6/4/13","Media","Brian Williams",43
"2393",2013,"speechwriter","6/5/13","Political Aide","Jon Favreau",43
"2394",2013,NA,"6/6/13",NA,"No Guest",43
"2395",2013,"screenwriter","7/15/13","Media","Aaron Sorkin",43
"2396",2013,"actor","7/16/13","Acting","Helen Mirren",43
"2397",2013,"Professor","7/17/13","Academic","Reza Aslan",43
"2398",2013,"Author","7/18/13","Media","Sarah Vowell",43
"2399",2013,"comedian","7/22/13","Comedy","Louis C.K.",43
"2400",2013,"diplomat","7/23/13","Government","Richard Haass",43
"2401",2013,"actress","7/24/13","Acting","Shailene Woodley",43
"2402",2013,"soccer manager","7/25/13","Athletics","Bob Bradley",43
"2403",2013,"Journalist","7/29/13","Media","Mark Leibovich",43
"2404",2013,"Consultant","7/30/13","Political Aide","Tim Gunn",43
"2405",2013,"actor","7/31/13","Acting","Hank Azaria",43
"2406",2013,"stand-up comedian","8/1/13","Comedy","Colin Quinn",43
"2407",2013,"United States Senate member","8/12/13","Politician","Rand Paul",43
"2408",2013,"film director","8/13/13","Media","Joshua Oppenheimer",43
"2409",2013,"actor","8/14/13","Acting","Regis Philbin",43
"2410",2013,"actor","8/15/13","Acting","Simon Pegg",43
"2411",2013,"Fiction writer","8/5/13","Media","Neal Thompson",43
"2412",2013,"actor","8/6/13","Acting","Liam Hemsworth",43
"2413",2013,"actress","8/7/13","Acting","Lake Bell",43
"2414",2013,"United States Senator","8/8/13","Politician","Kirsten Gillibrand",43
"2415",2013,"journalist","9/10/13","Media","Bill Dedman",43
"2416",2013,"actor","9/11/13","Acting","Bob Odenkirk & David Cross",43
"2417",2013,"stand-up comedian","9/11/13","Comedy","Bob Odenkirk & David Cross",43
"2418",2013,"actor","9/12/13","Acting","Billy Crystal",43
"2419",2013,"Former United States Secretary of Labor","9/16/13","Politician","Robert Reich",43
"2420",2013,"actor","9/17/13","Acting","Jake Gyllenhaal",43
"2421",2013,"actor","9/18/13","Acting","Hugh Jackman",43
"2422",2013,"coorespondant","9/19/13","Media","Chelsea Clinton",43
"2423",2013,"Ethologist","9/24/13","Academic","Richard Dawkins",43
"2424",2013,"rock band","9/25/13","Musician","Atoms for Peace",43
"2425",2013,"actor","9/26/13","Acting","Robin Williams",43
"2426",2013,"united nations official","9/3/13","Government","Andrew Harper",43
"2427",2013,"television host","9/30/13","Media","Bill O'Reilly",43
"2428",2013,"Astrophysicist","9/4/13","Science","Mario Livio",43
"2429",2013,"actor","9/5/13","Acting","Michael C. Hall",43
"2430",2013,"Journalist","9/9/13","Media","Sheri Fink",43
"2431",2014,"television Director","1/13/14","Media","Roger Ross Williams",44
"2432",2014,"Consultant","1/14/14","Political Aide","Tim Gunn",44
"2433",2014,"United States Secretary of Defense","1/15/14","Politician","Robert Gates",44
"2434",2014,"Journalist","1/16/14","Media","Steven Brill",44
"2435",2014,"author","1/20/14","Media","Marilynne Roach",44
"2436",2014,"author","1/21/14","Media","Theresa Payton",44
"2437",2014,"broadcaster","1/22/14","Media","Hari Sreenivasan",44
"2438",2014,"journalist","1/23/14","Media","Anjan Sundaram",44
"2439",2014,"comedian","1/27/14","Comedy","Jeff Garlin",44
"2440",2014,"comedian","1/28/14","Comedy","Louis C.K.",44
"2441",2014,"stunt perfomrer","1/29/14","Acting","Johnny Knoxville",44
"2442",2014,"Minority Leader of the United States House of Representatives","1/30/14","Politician","Nancy Pelosi",44
"2443",2014,"actor","1/6/14","Acting","Oscar Isaac",44
"2444",2014,"actor","1/7/14","Acting","Steve Coogan",44
"2445",2014,"Director of the Consumer Financial Protection Bureau","1/8/14","Government","Richard Cordray",44
"2446",2014,"actress","1/9/14","Acting","Scarlett Johansson",44
"2447",2014,"actress","10/1/14","Acting","Lena Dunham",44
"2448",2014,"Columnist","10/13/14","Media","Matt Bai",44
"2449",2014,"Stand-up comedian","10/14/14","Comedy","Zach Galifianakis",44
"2450",2014,"television host","10/15/14","Media","Bill O'Reilly",44
"2451",2014,"professor","10/16/14","Academic","Bryan Stevenson",44
"2452",2014,"documentarian","10/2/14","Media","Ben Steele",44
"2453",2014,"Lawyer","10/27/14","Misc","Wendy Davis",44
"2454",2014,"us representative","10/28/14","Politician","Joaquin Castro",44
"2455",2014,"actor","10/29/14","Acting","Ellar Coltrane",44
"2456",2014,"Rock band","10/30/14","Musician","Spoon",44
"2457",2014,"surgeon","10/6/14","Science","Atul Gawande",44
"2458",2014,"Stand-up comedian","10/7/14","Comedy","Wyatt Cenac",44
"2459",2014,"former cia director","10/8/14","Government","Leon Panetta",44
"2460",2014,"actor","10/9/14","Acting","Jeremy Renner",44
"2461",2014,"musician","11/10/14","Musician","Bruce Springsteen & Frank Caruso",44
"2462",2014,"illustrator","11/10/14","Media","Bruce Springsteen & Frank Caruso",44
"2463",2014,"United States Ambassador to the United Nations","11/11/14","Government","Samantha Power",44
"2464",2014,"actor","11/12/14","Acting","Steve Carell",44
"2465",2014,"Journalist","11/13/14","Media","Maziar Bahari & Gael Garcí_a Bernal",44
"2466",2014,"film actor","11/13/14","Acting","Maziar Bahari & Gael Garcí_a Bernal",44
"2467",2014,"film director","11/17/14","Media","Laura Poitras",44
"2468",2014,"actor","11/18/14","Acting","Benedict Cumberbatch",44
"2469",2014,"actress","11/19/14","Acting","Jessica Chastain",44
"2470",2014,"actor","11/20/14","Acting","Eddie Redmayne",44
"2471",2014,"actor","11/3/14","Acting","Jake Gyllenhaal",44
"2472",2014,"RNC chairman","11/4/14","Politician","Reince Priebus",44
"2473",2014,"actor","11/5/14","Acting","John Cleese",44
"2474",2014,"journalist","11/6/14","Media","James Risen",44
"2475",2014,"legal analyst","12/1/14","Misc","Andrew Napolitano",44
"2476",2014,"Writer","12/10/14","Media","Suki Kim",44
"2477",2014,"Professional Wrestler","12/11/14","Athletics","Mick Foley",44
"2478",2014,"Film director","12/15/14","Media","Tim Burton",44
"2479",2014,"Singer-songwriter","12/16/14","Musician","Paul McCartney",44
"2480",2014,"actress","12/17/14","Acting","Anna Kendrick",44
"2481",2014,"non profit director","12/2/14","Advocacy","Sophie Delaunay",44
"2482",2014,"musician","12/3/14","Musician","Dave Grohl",44
"2483",2014,"actress","12/4/14","Acting","Angelina Jolie",44
"2484",2014,"television writer","12/8/14","Media","Norman Lear",44
"2485",2014,"filmmaker","12/9/14","Media","Kathryn Bigelow & Juan Zarate",44
"2486",2014,"white house official","12/9/14","Political Aide","Kathryn Bigelow & Juan Zarate",44
"2487",2014,"actor","2/10/14","Acting","Ty Burrell",44
"2488",2014,"journalist","2/11/14","Media","Elizabeth Kolbert",44
"2489",2014,"actor","2/12/14","Acting","Joel Kinnaman",44
"2490",2014,"actor","2/18/14","Acting","Kevin Spacey",44
"2491",2014,"film director","2/19/14","Media","David O. Russell",44
"2492",2014,"activist","2/20/14","Advocacy","Ronan Farrow",44
"2493",2014,"journalist","2/24/14","Media","Hooman Majd",44
"2494",2014,"Futurist","2/25/14","Academic","Michio Kaku",44
"2495",2014,"actor","2/26/14","Acting","Liam Neeson",44
"2496",2014,"Writer","2/27/14","Media","Kevin Roose",44
"2497",2014,"nyc mayor","2/3/14","Politician","Bill de Blasio",44
"2498",2014,"actress","2/4/14","Acting","Elizabeth Banks",44
"2499",2014,"actor","2/5/14","Acting","George Clooney",44
"2500",2014,"Reporter","2/6/14","Media","Robyn Doolittle",44
"2501",2014,"Choreographer","3/10/14","Media","Paul Taylor",44
"2502",2014,"legal analyst","3/11/14","Misc","Andrew Napolitano",44
"2503",2014,"actor","3/12/14","Acting","Jason Bateman",44
"2504",2014,"attorney","3/13/14","Misc","Anita Hill",44
"2505",2014,"author","3/24/14","Media","Arianna Huffington",44
"2506",2014,"author","3/25/14","Media","Amy Yates Wuelfing & Gibby Haynes",44
"2507",2014,"musician","3/25/14","Musician","Amy Yates Wuelfing & Gibby Haynes",44
"2508",2014,"actor","3/26/14","Acting","Jude Law",44
"2509",2014,"Statistician","3/27/14","Media","Nate Silver",44
"2510",2014,"television Series Creator","3/3/14","Media","Seth MacFarlane",44
"2511",2014,"actor","3/31/14","Acting","Peter Dinklage",44
"2512",2014,"former us senator","3/4/14","Politician","Jim DeMint",44
"2513",2014,"television host","3/5/14","Media","Rachel Maddow",44
"2514",2014,"foreign policy analyst","3/6/14","Academic","Kimberly Marten",44
"2515",2014,"Author","4/1/14","Media","Michael Lewis",44
"2516",2014,"actress","4/10/14","Acting","Jennifer Garner",44
"2517",2014,"actor","4/2/14","Acting","Samuel L. Jackson",44
"2518",2014,"administrator","4/21/14","Government","Gina McCarthy",44
"2519",2014,"us senator","4/22/14","Politician","Elizabeth Warren",44
"2520",2014,"Broadcaster","4/23/14","Media","Robin Roberts",44
"2521",2014,"Historian","4/24/14","Academic","Ramachandra Guha",44
"2522",2014,"Coach","4/28/14","Athletics","Mookie Wilson",44
"2523",2014,"Writer","4/29/14","Media","William D. Cohan",44
"2524",2014,"Soccer player","4/3/14","Athletics","Pelí©",44
"2525",2014,"professor","4/30/14","Academic","Martin Gilens & Benjamin Page",44
"2526",2014,"professor","4/30/14","Academic","Martin Gilens & Benjamin Page",44
"2527",2014,"Author","4/7/14","Media","Matt Taibbi",44
"2528",2014,"actor","4/8/14","Acting","Denis Leary",44
"2529",2014,"actor","4/9/14","Acting","Colin Firth",44
"2530",2014,"stand-up comedian","5/1/14","Comedy","David Spade",44
"2531",2014,"professor","5/12/14","Academic","Martin Blaser",44
"2532",2014,"Journalist","5/13/14","Media","Ron Suskind",44
"2533",2014,"rock band","5/14/14","Musician","Blondie",44
"2534",2014,"actor","5/15/14","Acting","Jim Parsons",44
"2535",2014,"actor","5/19/14","Acting","James McAvoy",44
"2536",2014,"chief technology officer of united states","5/20/14","Government","Aneesh Chopra",44
"2537",2014,"Former United States Secretary of the Treasury","5/21/14","Politician","Timothy Geithner",44
"2538",2014,"actress","5/22/14","Acting","Drew Barrymore",44
"2539",2014,"Baseball player","5/5/14","Athletics","Mariano Rivera",44
"2540",2014,"author","5/6/14","Media","Peter Schuck",44
"2541",2014,"actor","5/7/14","Acting","Seth Rogen",44
"2542",2014,"journalist","5/8/14","Media","Katie Couric",44
"2543",2014,"Journalist","6/10/14","Media","Sebastian Junger",44
"2544",2014,"us senator","6/11/14","Politician","Charles Schumer",44
"2545",2014,"actor","6/12/14","Acting","Christopher Walken",44
"2546",2014,"businessman","6/16/14","Business","Howard Schultz",44
"2547",2014,"journalist","6/17/14","Media","Daniel Schulman",44
"2548",2014,"actor","6/18/14","Acting","Kevin Hart",44
"2549",2014,"author","6/19/14","Media","Hamid Al-Bayati",44
"2550",2014,"actor","6/2/14","Acting","Robert De Niro",44
"2551",2014,"comedian","6/23/14","Comedy","Bill Maher",44
"2552",2014,"actress","6/24/14","Acting","Jennifer Esposito",44
"2553",2014,"actress","6/25/14","Acting","Keira Knightley",44
"2554",2014,"actress","6/26/14","Acting","Melissa McCarthy",44
"2555",2014,"Comedian","6/3/14","Comedy","Ricky Gervais",44
